Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENST00000677123.1,324.311830474323,0.6634478219691944,0.8399600939111934,0.7898563595800288,0.42961166017779817,0.8753334409090968
ENST00000573614.5,18.692918917689983,-1.33534320587719,1.690551997242984,-0.7898859118530029,0.4295943996700592,0.8753334409090968
ENST00000429984.5,5.416261822876698,0.45054365755143855,0.5704169823783406,0.7898496564266145,0.42961557532463424,0.8753334409090968
ENST00000558394.5,462.5752245551487,-0.07850883315969329,0.09938848252596737,-0.7899188232316675,0.429575177693705,0.8753334409090968
ENST00000621870.4,36.827622471573214,-1.8156960271130116,2.2988073702350103,-0.7898426160550331,0.42961968745461643,0.8753334409090968
ENST00000372410.7,40.74892627601799,1.8533710101276708,2.3462393846802696,0.7899326139648092,0.4295671233286926,0.8753334409090968
ENST00000420166.5,32.95655333006913,-0.587983815295439,0.7443213139918847,-0.7899596642503908,0.42955132508525884,0.8753334409090968
ENST00000372228.9,84.16231355660351,0.27806120329843464,0.3520354917356305,0.7898669589464331,0.42960546939120703,0.8753334409090968
ENST00000562314.1,5.8917067996442105,2.1408562544977117,2.709526451630007,0.7901219245192485,0.4294565669157032,0.8753334409090968
ENST00000647875.1,8.286556258488817,-0.9864235422751334,1.2490031044012129,-0.7897686873629003,0.42966286899821005,0.8753512927456973
ENST00000529336.1,21.70883773760046,-0.24075970393934848,0.3048561267285065,-0.7897486152665061,0.4296745934891313,0.8753512927456973
ENST00000391835.1,131.19075388005538,0.14359445828767967,0.18181390681005324,0.7897880905100255,0.42965153542987244,0.8753512927456973
ENST00000281543.6,317.99684786200527,-0.21570904251030118,0.27314039547193947,-0.7897368755639135,0.4296814509574689,0.8753512927456973
ENST00000558655.5,182.312540705195,0.6865961762854617,0.8694654922406949,0.7896761658890432,0.4297169140860968,0.8753968390712074
ENST00000696853.1,5.742890857929353,2.1029157407499386,2.6635187712901573,0.7895254065475673,0.4298049864458534,0.8755384179357746
ENST00000483051.5,53.120724112186174,-0.34310268509130837,0.43457546384086015,-0.7895123255668922,0.4298126287408157,0.8755384179357746
ENST00000264454.8,119.2577895908358,2.2789402384703243,2.8870841219742966,0.7893570613771722,0.429903344690727,0.8756934261762315
ENST00000697864.1,44.85471900808711,-0.42445633131976046,0.5377376446592472,-0.789337208461069,0.4299149449227623,0.8756934261762315
ENST00000486334.6,32.539034549276806,-1.171841295992223,1.4846479882612114,-0.7893058187918733,0.42993328655118535,0.8757040814167619
ENST00000469374.5,29.060857413594473,-0.22622120395568782,0.28662339727989117,-0.7892628658461547,0.42995838557595845,0.8757284993035485
ENST00000677531.1,17.09388186002676,-2.2902380497912835,2.902011821149969,-0.7891897727982857,0.43000109855417523,0.8757478036352988
ENST00000550787.1,41.476955226379125,0.18854447533294957,0.23891207798171982,0.7891793371257517,0.4300071969911503,0.8757478036352988
ENST00000428963.6,8.144964255753235,-0.9174872671191712,1.1625604773524034,-0.7891953020875456,0.4299978673479896,0.8757478036352988
ENST00000397015.7,5.346629844700307,-2.185215065581458,2.769208324282397,-0.7891118361951793,0.43004664464810916,0.8758014385824076
ENST00000583328.5,3.3128168015070707,0.6591285178455988,0.8353459167657739,0.7890485900709976,0.43008360769584963,0.875850010440458
ENST00000267215.8,6.318335192691016,1.8293163522015452,2.318558640283777,0.7889886071536445,0.43011866532602205,0.8758946991398269
ENST00000485803.5,14.412286669450351,1.9492776358815478,2.4707005714046724,0.7889574554043678,0.43013687293942593,0.8759050727452216
ENST00000394890.7,165.712688068598,1.4760940657647252,1.8711003185015949,0.788890927530173,0.4301757587329159,0.8759308486664752
ENST00000664255.1,20.928589697974516,0.4250209779174508,0.5387481720829337,0.7889047238419661,0.43016769456888115,0.8759308486664752
ENST00000525422.5,4.304744595544725,-1.6556805686589606,2.098952063145358,-0.788812949914569,0.430221339541462,0.8759339180003077
ENST00000428101.6,11.80646889311086,-0.4177226797620136,0.5295582942032322,-0.7888134022912714,0.43022107510241503,0.8759339180003077
ENST00000345734.7,66.32741574164997,0.5378528556108811,0.6818109120244573,0.7888592660006998,0.43019426573313624,0.8759339180003077
ENST00000652606.1,9.371572027636939,1.1920958052167672,1.511280306303267,0.7887986101881689,0.4302297219486195,0.8759339180003077
ENST00000428417.5,69.48519123951486,0.838645191764608,1.063443377872944,0.7886129240298922,0.4303382749103861,0.8759976010777397
ENST00000535009.5,9.213062698525205,-0.7037887667362899,0.8924144870412041,-0.7886344035826873,0.43032571705426315,0.8759976010777397
ENST00000691867.1,15.830029821516362,0.6201171760586851,0.7863261144662664,0.788625946220292,0.43033066156106003,0.8759976010777397
ENST00000703256.1,128.4271423540616,1.4061894639539123,1.783082080441313,0.7886285658851332,0.4303291299984022,0.8759976010777397
ENST00000490623.3,65.21895291308134,-0.22517726461328602,0.28553673049278155,-0.7886105028402942,0.4303396904536916,0.8759976010777397
ENST00000690605.1,20.857059960598324,0.957337311335455,1.2138534597050752,0.7886761813638156,0.43030129260356365,0.8759976010777397
ENST00000413878.2,5.510722881870933,-2.3153923929506104,2.936507605677548,-0.7884850658904983,0.4304130305945497,0.8761201915503246
ENST00000514672.1,8.486058508028991,1.2562080390897121,1.5932852552769727,0.7884388780534695,0.43044003740308934,0.8761484643700121
ENST00000521469.5,7.353601613611858,0.66033369551754,0.8377047024975223,0.7882654753504778,0.4305414376698611,0.8761633799275975
ENST00000702633.1,5.826693126833685,0.4931021830665356,0.6255949380216766,0.7882131921109787,0.43057201392937394,0.8761633799275975
ENST00000584946.5,378.97581587876783,-0.14228448707686758,0.1805233301725684,-0.7881778324211778,0.4305926936808029,0.8761633799275975
ENST00000374217.7,4.177280345223024,1.0978456066611058,1.3928041236732183,0.7882268497064587,0.430564026579224,0.8761633799275975
ENST00000697013.1,28.61748601261751,-2.08987141128573,2.651303554170042,-0.7882429788164859,0.43055459392783046,0.8761633799275975
ENST00000260372.8,56.70801685119914,-0.37251656701301156,0.47265002208893137,-0.7881446093382827,0.43061212438478713,0.8761633799275975
ENST00000393543.7,8.660505635308603,-0.5255420464048737,0.666651254728912,-0.7883312941765646,0.43050294732666605,0.8761633799275975
ENST00000648119.1,59.905453855272064,0.25943686514035164,0.3290679825142609,0.7883989902576085,0.43046336126256424,0.8761633799275975
ENST00000582010.3,4.0841494438697294,-0.8139235329039285,1.032575197925244,-0.7882462551292605,0.4305526778841151,0.8761633799275975
ENST00000677271.1,4.886873035442138,-1.7082158570883161,2.1673884799229213,-0.7881447525037436,0.43061204065258296,0.8761633799275975
ENST00000530266.5,4.922538582716898,-1.1321392793500458,1.4363203576348509,-0.7882219821866957,0.43056687323331333,0.8761633799275975
ENST00000392518.8,15.563615241777866,-1.0713643981648926,1.35936703661372,-0.7881347489738588,0.43061789137142814,0.8761633799275975
ENST00000409013.8,84.24696532118436,0.5593395831858888,0.7096972294430199,0.7881383214992486,0.4306158019195213,0.8761633799275975
ENST00000246229.5,924.779069455937,0.11055301780922071,0.14028114996497643,0.7880817760392053,0.43064887417870923,0.8761730399601799
ENST00000573127.5,11.627077072519013,-1.5330455263598302,1.945285932265724,-0.7880823589641924,0.4306485332305343,0.8761730399601799
ENST00000393387.5,239.2962691692678,0.606685490414082,0.7698774170338872,0.7880286874129443,0.4306799259493984,0.876209526784567
ENST00000545137.5,15.689027849728504,-0.6213419299659155,0.7885675365736923,-0.7879374957097928,0.43073326740938234,0.8762365333856733
ENST00000509380.5,9.88211893853836,-1.2909015283560776,1.6386161005044255,-0.787799856207132,0.43081378519419444,0.8762365333856733
ENST00000381150.5,44.332571406303394,0.6950981809178267,0.8822799596955827,0.7878431027240603,0.430788485457148,0.8762365333856733
ENST00000621378.3,7.064979144334018,-0.6832086181928637,0.8672428746691574,-0.787793867379423,0.43081728879900594,0.8762365333856733
ENST00000604437.2,6.21596346940224,-0.43234788687299003,0.5487280452546427,-0.7879092213563729,0.43074980692150044,0.8762365333856733
ENST00000498905.2,61.23557603197196,0.30778336928380867,0.39069364490521324,0.7877869868051742,0.43082131411688407,0.8762365333856733
ENST00000395884.3,6.289624971678488,0.7462833812209306,0.9473205981435522,0.7877833361624452,0.4308234498482737,0.8762365333856733
ENST00000647773.2,53.58917468275075,0.5678376052333459,0.7207748060113421,0.7878155569499892,0.4308045999694863,0.8762365333856733
ENST00000674264.1,5.63566952293237,-0.36689321461281743,0.46570153420218624,-0.7878290872314997,0.4307966845959149,0.8762365333856733
ENST00000378916.8,179.04064379525462,0.18535563278961087,0.23528805511517684,0.7877817371514106,0.4308243853178264,0.8762365333856733
ENST00000453698.6,17.938171555422574,-0.5047224870171301,0.6407433577766352,-0.7877139589374842,0.43086403869527556,0.8762515412124043
ENST00000577402.1,11.571168172892541,-2.2922492612034566,2.909894472815179,-0.7877430891800755,0.43084699590200404,0.8762515412124043
ENST00000262585.6,13.926264136321928,-2.2889493038919912,2.9058574513054847,-0.7877018547016675,0.43087112045363674,0.8762515412124043
ENST00000700673.1,5.748343639613001,-1.7039771777105304,2.163666521544315,-0.7875414999231575,0.4309649447100612,0.8764156650011821
ENST00000588161.5,507.07303087296594,0.1667895717268912,0.21179832909247473,0.7874923869397858,0.43099368329394794,0.8764474237939464
ENST00000424009.6,422.9539930124079,-1.1937980148321452,1.516075173671776,-0.7874266629806297,0.4310321435704588,0.8764836789998063
ENST00000409292.5,50.80595922536299,-0.9423223820815035,1.196725872021828,-0.7874170719560711,0.4310377562024379,0.8764836789998063
ENST00000371975.9,10.005509735702633,1.0790317530801419,1.3703857047389267,0.7873927386638268,0.4310519961449484,0.8764859517947481
ENST00000379416.4,11.21274198727327,0.5088147945743765,0.6462959489532196,0.7872783287571027,0.43111895294916314,0.8765658597063682
ENST00000514247.5,127.13432478684223,0.5810589656652436,0.7380625407192148,0.7872760553584294,0.43112028348518283,0.8765658597063682
ENST00000437008.5,8.914937501284934,0.29825856628237635,0.3788573071714384,0.7872583176742322,0.4311306647763813,0.8765658597063682
ENST00000323030.6,34.83160992636832,-0.16953328048814773,0.21538238848130414,-0.7871269405244976,0.43120756007373073,0.8765942999161314
ENST00000469778.1,14.736707842354692,-1.9667402881807983,2.4986463602791313,-0.787122307280446,0.43121027206551976,0.8765942999161314
ENST00000659928.1,9.625552720681656,0.4420977694480449,0.5616510195130361,0.787139618888885,0.43120013905608723,0.8765942999161314
ENST00000258198.7,964.2479273713224,0.15974641068628334,0.20293787516967707,0.787169031669021,0.4311829231804577,0.8765942999161314
ENST00000331299.6,40.585879199397674,0.2767219063089788,0.3515363051070888,0.787178741679841,0.4311772398086765,0.8765942999161314
ENST00000548173.5,8.654570566314618,0.7447655010995158,0.9463442284930186,0.7869921733294643,0.4312864478337174,0.876625577240883
ENST00000585683.6,49.25387792833086,-0.5857455699193609,0.7443176783955802,-0.7869564124581447,0.4313073823374547,0.876625577240883
ENST00000502935.6,1262.6556981736885,0.09483981564890473,0.12051710126812636,0.7869407299956973,0.431316563076128,0.876625577240883
ENST00000551169.5,7.827308820058506,-1.0770197160453794,1.368563044827988,-0.7869712105084262,0.4312987194502591,0.876625577240883
ENST00000677922.1,6.079958969006598,2.2967903700713643,2.9187170511181004,0.7869177895101244,0.431329992969836,0.876625577240883
ENST00000571976.1,6.51018838238105,2.1622882860755657,2.7477983215115205,0.786916663114535,0.4313306523942513,0.876625577240883
ENST00000514492.1,4.442603666524606,-0.8941239049744483,1.13612984393216,-0.786990949801894,0.4312871640800908,0.876625577240883
ENST00000509975.5,8.403293429587306,0.931257335831924,1.183222540261037,0.7870517203183727,0.4312515901844135,0.876625577240883
ENST00000667893.1,113.60573331498195,1.163586527677617,1.4788017701178104,0.7868441539564281,0.4313731025733246,0.8766851765740474
ENST00000670682.1,54.36955970994149,-0.7140933406780572,0.9076112330862051,-0.7867832775161703,0.43140874429739595,0.876730935789706
ENST00000612809.4,124.2332357865588,0.21237065399815733,0.2699734631063271,0.7866352920565259,0.4314953934226473,0.8767472589229001
ENST00000683943.1,81.60898653503618,-0.39508379627601237,0.5022453481681589,-0.7866350533997035,0.43149553317023226,0.8767472589229001
ENST00000000442.11,817.9926890060078,0.14200381557172834,0.18050594650465387,0.7866988225125711,0.43145819354279646,0.8767472589229001
ENST00000482771.1,3.4258726289910815,-1.9475603637417234,2.475792888779385,-0.7866410686323239,0.4314920109062843,0.8767472589229001
ENST00000630693.2,38.11802457104698,0.24656547365848477,0.31342667830084225,0.7866767276964827,0.4314711308198005,0.8767472589229001
ENST00000592551.5,16.793489640822,-0.29918053550644347,0.38028720379033115,-0.7867225941985538,0.43144427465174484,0.8767472589229001
ENST00000440007.6,4.127320417430966,-0.5053667287191566,0.6426307092052383,-0.7864030172852454,0.4316314163542162,0.8767947137376952
ENST00000670993.1,194.13116732379572,0.26075668380227174,0.3316017971378529,0.7863548570994939,0.4316596226551076,0.8767947137376952
ENST00000607730.1,35.25068636214211,-0.22899416516600382,0.29114163526171327,-0.7865387063590413,0.43155195216380815,0.8767947137376952
ENST00000508395.5,14.807434834131671,0.23678816632454386,0.3010606875786911,0.7865130722610613,0.43156696372390835,0.8767947137376952
ENST00000427710.5,26.669031421548596,1.2126054689047905,1.542025147887263,0.7863720449476377,0.43164955600954114,0.8767947137376952
ENST00000484633.5,10.53961532284578,-1.317544277841711,1.675097691355007,-0.7865477247335546,0.4315466709939296,0.8767947137376952
ENST00000654348.1,4.584811279483006,0.9466560957195015,1.2037531603819067,0.7864204447190504,0.43162120977470886,0.8767947137376952
ENST00000664314.1,4.084165405270643,-1.273195894043294,1.6191239911806217,-0.7863486063935805,0.43166328362652884,0.8767947137376952
ENST00000447701.2,3.9203749468351674,-1.9717251188957075,2.5071489494488937,-0.7864411563298304,0.43160907996062814,0.8767947137376952
ENST00000622003.4,3.7819177217714426,-1.3855576911654395,1.7616887679917472,-0.7864940256983748,0.4315781177596235,0.8767947137376952
ENST00000677851.1,28.69526130431265,1.447839471314353,1.840950513617383,0.7864630040866308,0.43159628497351044,0.8767947137376952
ENST00000676922.1,6.071889734028912,1.4381610407771432,1.8290850802613474,0.7862734523927408,0.43170730192767703,0.8768574585664365
ENST00000465787.5,12.48400254637518,-0.7084765404807671,0.9011846798309889,-0.7861613233523201,0.43177298164172084,0.8768899572491162
ENST00000600714.6,5.206875195503031,-0.8086500172852282,1.0286413519682527,-0.7861340745614763,0.4317889435267155,0.8768899572491162
ENST00000484103.1,371.6494315174197,0.13869550117458704,0.17641499551582823,0.7861888427854369,0.43175686156606086,0.8768899572491162
ENST00000676103.1,4.280957797629437,0.7070642959437191,0.8993336118228981,0.7862091293469394,0.4317449785174703,0.8768899572491162
ENST00000497464.5,8.67970907337249,0.5681616741346773,0.7227086575200495,0.7861558986774906,0.43177615929806024,0.8768899572491162
ENST00000502586.5,105.77822059029715,-0.2237887648949608,0.28468181342623916,-0.7861013747298764,0.43180809899139694,0.8769021970761415
ENST00000643918.1,3.4015512342258973,1.6239057596902522,2.0658791317554894,0.7860603917860051,0.4318321073740562,0.8769242910112705
ENST00000374879.5,46.81494544134035,-0.3404626341661549,0.43318561248222404,-0.7859509280911908,0.4318962365317365,0.8770139835628985
ENST00000515883.5,29.71526795405079,-1.4343334636541047,1.8249906379831886,-0.7859401762406836,0.4319025357864177,0.8770139835628985
ENST00000447508.1,3.929358647707211,-0.5800124015941475,0.7380079610115884,-0.7859161855098742,0.43191659157955975,0.8770158631392344
ENST00000571023.1,14.16512576733706,-0.3857296377446039,0.4908219607684889,-0.7858850430014581,0.4319348378824037,0.8770262512620768
ENST00000356415.5,180.02018975294746,0.22702173309022175,0.2888944698542668,0.7858292794761462,0.43196751068136785,0.877039270121323
ENST00000393765.7,218.73654275437536,-0.25849417967967614,0.32894388734607893,-0.7858306222535661,0.43196672390839075,0.877039270121323
ENST00000628479.2,11.870500557992601,-1.5584823108329218,1.9835938253239358,-0.7856862080009802,0.4320513452438711,0.8770420110659276
ENST00000454045.1,8.932794709741556,-0.5921236365170667,0.753620773498979,-0.7857050353958547,0.4320403125523059,0.8770420110659276
ENST00000545067.6,10.437022322645847,-0.5608098997209334,0.7137861462003123,-0.7856833628759605,0.4320530124768721,0.8770420110659276
ENST00000637782.1,528.4235111434576,-0.12475319473693493,0.15876206402166693,-0.7857871809975293,0.431992177845273,0.8770420110659276
ENST00000552001.1,3.6240494846973115,2.0363931160039974,2.591918760575504,0.7856701170494407,0.43206077453250813,0.8770420110659276
ENST00000261455.9,12.33047440515204,-1.2831005009653291,1.632971670720515,-0.7857457198869761,0.4320164723475933,0.8770420110659276
ENST00000485838.5,343.54300366588956,0.12591126838625194,0.16023781775570306,0.7857774784365509,0.43199786307526056,0.8770420110659276
ENST00000405643.5,10.302569520505955,1.1141236097346978,1.4184047124148043,0.7854765286544527,0.4321742265681082,0.8771803611403329
ENST00000524763.5,12.89909384159043,0.47805769291545974,0.60861654242621,0.785482581544225,0.43217067902462314,0.8771803611403329
ENST00000549555.5,200.2898415215235,-0.2676273478886167,0.3407058008288431,-0.7855086330715628,0.4321554106545924,0.8771803611403329
ENST00000685457.2,109.88856843906905,-0.13098496023461664,0.16676121291772866,-0.7854641852433506,0.4321814609810345,0.8771803611403329
ENST00000540632.6,6.4712834856716634,-2.1659606905559143,2.758262255060905,-0.7852627815146198,0.4322995126310111,0.8773613793376892
ENST00000563732.5,366.31945568377006,-0.1532319576030809,0.19513909252951958,-0.7852447995775158,0.43231005354915153,0.8773613793376892
ENST00000546557.5,3.354827783901621,2.313243529115647,2.945794499548402,0.7852698243106481,0.4322953842211201,0.8773613793376892
ENST00000528527.5,5.024522390289108,-1.0284726872901593,1.3097989883059227,-0.7852141408510116,0.43232802587862074,0.8773711955925194
ENST00000436961.7,11.561226129270949,1.9263496566470988,2.4539012393951385,0.7850151529007435,0.43244468432617833,0.877554617799871
ENST00000509959.5,22.461453494007618,0.4003901966754158,0.5100390256800393,0.7850187466372247,0.4324425773047488,0.877554617799871
ENST00000220913.10,133.01208284678125,-0.18783459804472152,0.23928405324402738,-0.7849858588493713,0.4324618597621316,0.877562810212414
ENST00000322428.10,2436.656304470473,-0.0477270353047814,0.06080442488711892,-0.7849270080818099,0.432496365831158,0.8775953438000096
ENST00000307102.10,464.77171138012613,0.1326203166382546,0.1689861642889096,0.7847998514926842,0.4325709272095771,0.8775953438000096
ENST00000569792.5,9.13560969404115,1.521802193672487,1.9390794653444399,0.7848065130235229,0.43256702087321197,0.8775953438000096
ENST00000450162.6,152.8597625379455,-0.21606465685544582,0.2753069447130971,-0.7848136816185699,0.432562817216091,0.8775953438000096
ENST00000685295.1,5.405951549128331,-0.8383199739489956,1.0681998483610793,-0.7847969415416183,0.43257263361770437,0.8775953438000096
ENST00000695567.1,17.56735931198908,-0.3639342811316856,0.46375419276007557,-0.7847568535514414,0.4325961417884139,0.8775953438000096
ENST00000483264.1,12.601423000985633,-1.3029547507729817,1.6601689166376579,-0.7848326382425336,0.4325517011843073,0.8775953438000096
ENST00000608477.1,129.26012143862917,0.09854394874334398,0.12555029090792746,0.7848962199188481,0.43251441854135875,0.8775953438000096
ENST00000372521.9,214.13893193585662,0.15212585068310122,0.1938491988548023,0.7847638864736661,0.43259201752875587,0.8775953438000096
ENST00000482850.1,43.48187880050683,-0.27275507419695694,0.3476125383583243,-0.7846525775079979,0.4326572942152881,0.877692744633905
ENST00000406492.2,16.074706653160664,0.3420737235164953,0.43600889437116724,0.7845567554530057,0.43271349323329056,0.8777800913239715
ENST00000711033.1,10.470955559172173,-0.7220789931647663,0.9204511660626111,-0.7844837616465673,0.4327563064657095,0.8778402798247875
ENST00000473040.6,153.7053497734461,0.15174299790790932,0.1934374074586979,0.7844552917734331,0.43277300563330057,0.877840302866588
ENST00000474539.5,22.754794886859887,-0.7787492001279013,0.9927467521511466,-0.7844389301102805,0.4327826028295467,0.877840302866588
ENST00000389924.7,488.64223721729724,0.08037572429471729,0.10246581775188382,0.7844149986617326,0.4327966404268109,0.8778421183890074
ENST00000655086.1,5.8198536747585985,-0.549064942709875,0.7000442062990143,-0.7843289577563471,0.4328471120758932,0.877917830802782
ENST00000698586.1,4.377350180850947,2.1264679403018927,2.7114850701674724,0.7842447534371095,0.43289650968026905,0.8779733151065142
ENST00000666310.1,8.675940399282005,0.8370010125309428,1.067279998608064,0.7842375137007637,0.43290075694999464,0.8779733151065142
ENST00000265713.8,17.069363223809592,1.991227238405269,2.539275767614632,0.7841713230996593,0.43293958950098466,0.8780171249284375
ENST00000638269.1,5.691684355130938,-0.885835652635393,1.1296937362683477,-0.7841378810875971,0.4329592099508556,0.8780171249284375
ENST00000327757.10,4.955268371983942,-1.3500849779843629,1.7217540340794073,-0.7841334774082469,0.43296179363068454,0.8780171249284375
ENST00000574954.5,9.457686293458703,1.2876345484013851,1.6421950252920656,0.7840935629264729,0.43298521223706443,0.878037958168756
ENST00000372099.10,144.10729014038205,-0.16714103203651762,0.2131734462015306,-0.7840612187622342,0.4330041897278265,0.8780497844099835
ENST00000600406.2,139.50896197538714,0.22803926084513243,0.2908776506622738,0.7839696873442489,0.4330578971287171,0.878132033418808
ENST00000499346.7,6.0240595275781645,1.7577959332312125,2.242253711175099,0.7839415871944319,0.4330743860766568,0.8781388101030393
ENST00000571995.6,60.47002822255223,0.16698853765938323,0.21303062238508222,0.7838710500386579,0.43311577832777814,0.8781960809187545
ENST00000686653.1,6.260254659391944,-0.8055558722856544,1.0277107011395576,-0.7838352479860616,0.43313678837987724,0.878212022069803
ENST00000652485.1,316.39970510208946,-0.18032115602936338,0.2300569120013266,-0.7838110772708432,0.43315097303929084,0.8782141237611217
ENST00000686407.1,27.668689569123813,1.774650168977246,2.2641984593486066,0.7837873759033472,0.43316488252149166,0.8782156674196544
ENST00000366812.6,1044.8807155052427,-0.11911449275411609,0.1519829239810392,-0.7837360252983181,0.43319501923554304,0.8782501097195065
ENST00000525329.1,4.24470552676808,-0.6162026457465195,0.7862924516004907,-0.7836812428915539,0.4332271713473209,0.878288635777854
ENST00000444867.1,3.3156445024063252,-0.9459826859558442,1.2072753460392154,-0.7835682962129472,0.4332934647638482,0.8783963726307052
ENST00000265572.8,13.22438079645824,0.5358012068864382,0.6838703112595185,0.783483648967925,0.43334315183368055,0.8784704386651753
ENST00000589716.5,20.547609599204577,0.24830407345847938,0.3169456087719069,0.7834280286153891,0.43337580220762295,0.8784853118398113
ENST00000442760.2,83.01138123513155,-0.23507512466536457,0.30006027676901803,-0.7834263408559139,0.4333767929819089,0.8784853118398113
ENST00000427792.1,8.704696049151414,1.026215291386187,1.3099641955553032,0.7833918628219965,0.4333970330894992,0.8784996791751641
ENST00000431485.2,6.474559186806523,0.9680515709794583,1.2358871188372031,0.7832847808060814,0.4334598983823653,0.8785781814420983
ENST00000503506.6,308.9357934793963,0.9681812265630453,1.2360584793393057,0.7832810847918414,0.4334620683181559,0.8785781814420983
ENST00000644917.1,68.26864571257723,2.262226206921392,2.8883389170312452,0.7832274092150523,0.43349358204202215,0.878597743424882
ENST00000504172.1,19.603204308792673,-0.6626832298327655,0.8461906873989735,-0.7831369922892032,0.43354667015011716,0.878597743424882
ENST00000700550.1,7.66669848118264,-0.9790871852169871,1.250122685998849,-0.7831928787330946,0.433513856098273,0.878597743424882
ENST00000249442.11,1042.9529795430203,0.10430200462283067,0.13317691285398486,0.783183829596556,0.4335191692541793,0.878597743424882
ENST00000589871.1,8.856711777490007,1.54369219288895,1.9711819822383558,0.7831302268378214,0.43355064262185383,0.878597743424882
ENST00000344429.9,6.308435372679514,-0.7344289950168361,0.9377586746084514,-0.7831748347446502,0.43352445057444833,0.878597743424882
ENST00000339994.5,29.912028509079136,-0.49137789150828437,0.6275693776386606,-0.7829857686128338,0.4336354692155413,0.8787402677616996
ENST00000537986.1,6.73360898067633,-0.4482815337629781,0.5725723383370683,-0.782925586424468,0.43367081132957774,0.8787402677616996
ENST00000415073.6,135.58702037221317,0.6491398930557782,0.8291258277132079,0.7829208442898895,0.4336735962286532,0.8787402677616996
ENST00000545296.6,4.8435875806194115,2.186593574286357,2.792821906277612,0.7829334084537953,0.43366621773259273,0.8787402677616996
ENST00000392963.5,39.97639511652427,0.7525672596354558,0.96134838127659,0.7828247015261103,0.4337300599294224,0.8787747026701197
ENST00000445649.1,25.512117455885228,-0.25461515863015544,0.3252411697100318,-0.7828503348981224,0.4337150052863388,0.8787747026701197
ENST00000538545.6,87.11906162506033,-0.9227722228629779,1.1787521606141107,-0.7828382027161914,0.43372213055661146,0.8787747026701197
ENST00000515770.2,426.1049256919633,0.1714207302904014,0.21916653005376713,0.7821483063510999,0.43412742028243867,0.8787868668143409
ENST00000439724.7,142.1010175324746,-0.5748726876075334,0.7347272489875106,-0.7824300628562987,0.4339618718652367,0.8787868668143409
ENST00000473267.1,10.252642769795356,-1.0441157549709204,1.334672425797795,-0.782301136061011,0.4340376193656783,0.8787868668143409
ENST00000678107.1,15.633498820617335,0.9040269320457267,1.1559000525791057,0.7820978379822838,0.43415707725254415,0.8787868668143409
ENST00000544970.5,46.624400318565336,-0.5143535329335147,0.6575715522156494,-0.7822016192769138,0.434096093023115,0.8787868668143409
ENST00000569927.2,19.875592959064175,-0.3936640554065608,0.5031944020777647,-0.7823299579269228,0.43402068518386194,0.8787868668143409
ENST00000415537.1,31.957669428031902,-2.097230499581142,2.6797118192130305,-0.78263285049698,0.43384274485548036,0.8787868668143409
ENST00000702716.1,81.35646513541242,-1.072636378899462,1.3709697090636106,-0.7823924714077642,0.43398395692925573,0.8787868668143409
ENST00000557968.5,5.9829061985275205,0.4824719584591007,0.616777512129673,0.7822463513515137,0.4340698089738704,0.8787868668143409
ENST00000267406.11,8.957444275584255,-0.5823017205791496,0.7440875820205981,-0.7825714803597276,0.4338787945693082,0.8787868668143409
ENST00000337530.11,17.757812074136535,0.39251262474662796,0.5017226513570848,0.7823298862129106,0.43402072731869346,0.8787868668143409
ENST00000398610.3,140.44837464407007,0.19180718146525227,0.24504803543977968,0.7827329899667312,0.4337839251878669,0.8787868668143409
ENST00000278882.8,49.48159359820874,-0.13759950896403308,0.17586629810868432,-0.7824097649397124,0.4339737968580736,0.8787868668143409
ENST00000449942.6,79.12489199485225,-0.533997837162305,0.6824164326958888,-0.7825102262745116,0.43391477783895294,0.8787868668143409
ENST00000375960.6,26.562321218244943,-0.7929610352986839,1.0133703079652343,-0.782498785553413,0.43392149879903386,0.8787868668143409
ENST00000701593.1,7.327845534773047,1.3373280423461287,1.7092685881951315,0.782397834712597,0.4339808059353839,0.8787868668143409
ENST00000682386.1,188.87816598072172,-0.1547471159287869,0.19785042987259926,-0.7821419242224157,0.4341311705787302,0.8787868668143409
ENST00000345851.8,358.82720950305793,-0.1095677764371949,0.14006626124534835,-0.782256736654586,0.4340637068215468,0.8787868668143409
ENST00000263309.7,168.23665495839037,-0.2050183794385273,0.2620886683348061,-0.7822481633453372,0.4340687442866561,0.8787868668143409
ENST00000509126.2,66.2541413789411,0.8741860728276908,1.1176150620716503,0.7821888792436897,0.43410357908743413,0.8787868668143409
ENST00000358290.9,130.50199581470207,0.15149171155105637,0.1935666552972614,0.7826333069526346,0.43384247673325727,0.8787868668143409
ENST00000685485.1,4.701234668367132,1.6352919534724606,2.089326827769839,0.7826884390404261,0.4338100928286346,0.8787868668143409
ENST00000530529.5,89.93940671352054,0.6399261469485354,0.8177225459730197,0.7825712402084721,0.4338789356410596,0.8787868668143409
ENST00000612688.1,83.91620367694307,-0.18789866952131212,0.2402033177213195,-0.7822484356328063,0.434068584296734,0.8787868668143409
ENST00000509601.1,12.138055234696026,-1.8130155816001436,2.3171886771663215,-0.7824203525011487,0.4339675766593959,0.8787868668143409
ENST00000510040.1,5.786354734858168,0.43313232353030356,0.5536300928889348,0.7823496755209718,0.43400910040361407,0.8787868668143409
